Sun Aug 30 22:41:56 IST 2020,3-2-3387,5-2-3480,ADD,08-03-6867
Sun Aug 30 22:41:56 IST 2020,14-1-1951,DAY_OF_WEEK,null,1
Sun Aug 30 22:41:56 IST 2020,16-12-3211,430,MINUS_N_DAYS,12-10-3210
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,27-5-1949,WEEK_OF_YEAR,null,6
Sun Aug 30 22:41:56 IST 2020,9-7-1765,WEEK_OF_YEAR,null,3
Sun Aug 30 22:41:56 IST 2020,25-10-2179,DAY_OF_WEEK,null,2
Sun Aug 30 22:41:56 IST 2020,6-10-2427,1770,MINUS_N_WEEKS,03-11-2393
Sun Aug 30 22:41:56 IST 2020,8-8-3159,WEEK_OF_YEAR,null,7
Sun Aug 30 22:41:56 IST 2020,null,null,PREVIOUS_SESSIONS_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,3-1-2857,669,MINUS_N_DAYS,06-03-2855
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,30-7-2305,28-1-2627,SUBTRACT,{MONTHS=3857  YEARS=321  WEEKS=16775  DAYS=117425}
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,9-1-1634,17-2-2349,SUBTRACT,{MONTHS=8581  YEARS=715  WEEKS=37312  DAYS=261187}
Sun Aug 30 22:41:56 IST 2020,23-8-2877,DAY_OF_WEEK,null,2
Sun Aug 30 22:41:56 IST 2020,14-9-2948,WEEK_OF_YEAR,null,7
Sun Aug 30 22:41:56 IST 2020,21-6-1732,3247,MINUS_N_WEEKS,29-03-1670
Sun Aug 30 22:41:56 IST 2020,20-3-3294,3451,MINUS_N_MONTHS,20-08-3006
Sun Aug 30 22:41:56 IST 2020,11-9-3036,2449,MINUS_N_DAYS,28-12-3029
Sun Aug 30 22:41:56 IST 2020,last month,PHRASE_CONVERSION,null,30-07-2020
Sun Aug 30 22:41:56 IST 2020,null,null,PREVIOUS_SESSIONS_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,22-3-2330,10-4-2882,SUBTRACT,{MONTHS=6624  YEARS=552  WEEKS=28804  DAYS=201634}
Sun Aug 30 22:41:56 IST 2020,30 days earlier,PHRASE_CONVERSION,null,31-07-2020
Sun Aug 30 22:41:56 IST 2020,3-5-2795,DAY_OF_WEEK,null,4
Sun Aug 30 22:41:56 IST 2020,6-6-1639,WEEK_OF_YEAR,null,2
Sun Aug 30 22:41:56 IST 2020,10-6-3089,4427,MINUS_N_MONTHS,10-07-2720
Sun Aug 30 22:41:56 IST 2020,null,null,PREVIOUS_SESSIONS_HISTORY,null
Sun Aug 30 22:41:56 IST 2020,18-7-3328,1667,MINUS_N_WEEKS,05-08-3296
Sun Aug 30 22:41:56 IST 2020,null,null,CURRENT_SESSION_HISTORY,null
